頻出単語,登場回数,登場回数/全単語数(26898)%,登場レビュー率 /(66本),レビューあたりの登場回数 /回,登場したレビューにおける平均登場回数
ロス,1,0.0,0.01,0.01,1.0
本国,1,0.0,0.01,0.01,1.0
消費,1,0.0,0.01,0.01,1.0
シュワシュワ,1,0.0,0.01,0.01,1.0
キリリ,1,0.0,0.01,0.01,1.0
辛口,1,0.0,0.01,0.01,1.0
ズワイガニ,1,0.0,0.01,0.01,1.0
惜しげ,1,0.0,0.01,0.01,1.0
カニカニカニ,1,0.0,0.01,0.01,1.0
ぐろはふかふかで,1,0.0,0.01,0.01,1.0
逸品,1,0.0,0.01,0.01,1.0
豪華,1,0.0,0.01,0.01,1.0
プチ,1,0.0,0.01,0.01,1.0
きもの,1,0.0,0.01,0.01,1.0
よせ,1,0.0,0.01,0.01,1.0
融合,1,0.0,0.01,0.01,1.0
ふか,1,0.0,0.01,0.01,1.0
最大,1,0.0,0.01,0.01,1.0
時価,1,0.0,0.01,0.01,1.0
6000,1,0.0,0.01,0.01,1.0
ｕｐ,1,0.0,0.01,0.01,1.0
ーー,1,0.0,0.01,0.01,1.0
アクセス,1,0.0,0.01,0.01,1.0
入口,1,0.0,0.01,0.01,1.0
カジュアル,1,0.0,0.01,0.01,1.0
服装,1,0.0,0.01,0.01,1.0
オーダー,1,0.0,0.01,0.01,1.0
サーブ,1,0.0,0.01,0.01,1.0
キモ,1,0.0,0.01,0.01,1.0
褒美,1,0.0,0.01,0.01,1.0
シアワセ,1,0.0,0.01,0.01,1.0
ーーー,1,0.0,0.01,0.01,1.0
ハイペース,1,0.0,0.01,0.01,1.0
レコメンド,1,0.0,0.01,0.01,1.0
重層,1,0.0,0.01,0.01,1.0
～♪,1,0.0,0.01,0.01,1.0
エッセンス,1,0.0,0.01,0.01,1.0
秒,1,0.0,0.01,0.01,1.0
キャッチ,1,0.0,0.01,0.01,1.0
歳,1,0.0,0.01,0.01,1.0
西,1,0.0,0.01,0.01,1.0
交差点,1,0.0,0.01,0.01,1.0
ダーク,1,0.0,0.01,0.01,1.0
グレイ,1,0.0,0.01,0.01,1.0
奥,1,0.0,0.01,0.01,1.0
チーフ,1,0.0,0.01,0.01,1.0
エプロン,1,0.0,0.01,0.01,1.0
着用,1,0.0,0.01,0.01,1.0
豊作,1,0.0,0.01,0.01,1.0
チビチビ,1,0.0,0.01,0.01,1.0
全員,1,0.0,0.01,0.01,1.0
彡,1,0.0,0.01,0.01,1.0
^^,1,0.0,0.01,0.01,1.0
チビッ,1,0.0,0.01,0.01,1.0
ヘロリン,1,0.0,0.01,0.01,1.0
～(^^),1,0.0,0.01,0.01,1.0
明確,1,0.0,0.01,0.01,1.0
回答,1,0.0,0.01,0.01,1.0
熱心,1,0.0,0.01,0.01,1.0
使い,1,0.0,0.01,0.01,1.0
お湯,1,0.0,0.01,0.01,1.0
お櫃,1,0.0,0.01,0.01,1.0
ホロ,1,0.0,0.01,0.01,1.0
吸収,1,0.0,0.01,0.01,1.0
液状,1,0.0,0.01,0.01,1.0
on,1,0.0,0.01,0.01,1.0
アッサリ,1,0.0,0.01,0.01,1.0
一体,1,0.0,0.01,0.01,1.0
ザッ,1,0.0,0.01,0.01,1.0
多種,1,0.0,0.01,0.01,1.0
(?_?),1,0.0,0.01,0.01,1.0
本音,1,0.0,0.01,0.01,1.0
アカデミック,1,0.0,0.01,0.01,1.0
ドンピシャ,1,0.0,0.01,0.01,1.0
即行,1,0.0,0.01,0.01,1.0
～～、,1,0.0,0.01,0.01,1.0
～～(((,1,0.0,0.01,0.01,1.0
≧,1,0.0,0.01,0.01,1.0
ヮ,1,0.0,0.01,0.01,1.0
≦),1,0.0,0.01,0.01,1.0
クド,1,0.0,0.01,0.01,1.0
ムース,1,0.0,0.01,0.01,1.0
女川,1,0.0,0.01,0.01,1.0
♪●,1,0.0,0.01,0.01,1.0
ぐろがじゅわっと,1,0.0,0.01,0.01,1.0
～☆,1,0.0,0.01,0.01,1.0
（＾-＾）,1,0.0,0.01,0.01,1.0
地味,1,0.0,0.01,0.01,1.0
～～,1,0.0,0.01,0.01,1.0
美瑛,1,0.0,0.01,0.01,1.0
スイーツ,1,0.0,0.01,0.01,1.0
ベログ,1,0.0,0.01,0.01,1.0
事務所,1,0.0,0.01,0.01,1.0
だび,1,0.0,0.01,0.01,1.0
心待ち,1,0.0,0.01,0.01,1.0
朝,1,0.0,0.01,0.01,1.0
通勤,1,0.0,0.01,0.01,1.0
足取り,1,0.0,0.01,0.01,1.0
和やか,1,0.0,0.01,0.01,1.0
ストレート,1,0.0,0.01,0.01,1.0
再会,1,0.0,0.01,0.01,1.0
イベント,1,0.0,0.01,0.01,1.0
たら,1,0.0,0.01,0.01,1.0
なめらか,1,0.0,0.01,0.01,1.0
す,1,0.0,0.01,0.01,1.0
けが,1,0.0,0.01,0.01,1.0
柔らか,1,0.0,0.01,0.01,1.0
もみじ,1,0.0,0.01,0.01,1.0
さく,1,0.0,0.01,0.01,1.0
ぐあいもいいですね,1,0.0,0.01,0.01,1.0
ぴょうあまり,1,0.0,0.01,0.01,1.0
あま,1,0.0,0.01,0.01,1.0
大凡,1,0.0,0.01,0.01,1.0
余分,1,0.0,0.01,0.01,1.0
そのもの,1,0.0,0.01,0.01,1.0
皆無,1,0.0,0.01,0.01,1.0
果実,1,0.0,0.01,0.01,1.0
鱗,1,0.0,0.01,0.01,1.0
暇,1,0.0,0.01,0.01,1.0
コルトンシャルルマーニュ,1,0.0,0.01,0.01,1.0
シャサーニュモンラッシェ,1,0.0,0.01,0.01,1.0
派手,1,0.0,0.01,0.01,1.0
本質,1,0.0,0.01,0.01,1.0
調度,1,0.0,0.01,0.01,1.0
成金,1,0.0,0.01,0.01,1.0
緑色,1,0.0,0.01,0.01,1.0
随所,1,0.0,0.01,0.01,1.0
趣味,1,0.0,0.01,0.01,1.0
^^;;■,1,0.0,0.01,0.01,1.0
裏ごし,1,0.0,0.01,0.01,1.0
微か,1,0.0,0.01,0.01,1.0
残り,1,0.0,0.01,0.01,1.0
タチ,1,0.0,0.01,0.01,1.0
鰡,1,0.0,0.01,0.01,1.0
)。■,1,0.0,0.01,0.01,1.0
紅,1,0.0,0.01,0.01,1.0
葉,1,0.0,0.01,0.01,1.0
昆布森,1,0.0,0.01,0.01,1.0
山口,1,0.0,0.01,0.01,1.0
西側,1,0.0,0.01,0.01,1.0
通,1,0.0,0.01,0.01,1.0
反対,1,0.0,0.01,0.01,1.0
ぎりをほぼ,1,0.0,0.01,0.01,1.0
バイザグラス,1,0.0,0.01,0.01,1.0
油断,1,0.0,0.01,0.01,1.0
泥酔,1,0.0,0.01,0.01,1.0
オッサン,1,0.0,0.01,0.01,1.0
launois,1,0.0,0.01,0.01,1.0
pere,1,0.0,0.01,0.01,1.0
塩漬け,1,0.0,0.01,0.01,1.0
鍋島,1,0.0,0.01,0.01,1.0
萬,1,0.0,0.01,0.01,1.0
石,1,0.0,0.01,0.01,1.0
富久,1,0.0,0.01,0.01,1.0
千代,1,0.0,0.01,0.01,1.0
麹,1,0.0,0.01,0.01,1.0
掛,1,0.0,0.01,0.01,1.0
paul,1,0.0,0.01,0.01,1.0
dethune,1,0.0,0.01,0.01,1.0
厚岸,1,0.0,0.01,0.01,1.0
仕立て,1,0.0,0.01,0.01,1.0
和倉,1,0.0,0.01,0.01,1.0
むろ,1,0.0,0.01,0.01,1.0
今西,1,0.0,0.01,0.01,1.0
奈良,1,0.0,0.01,0.01,1.0
吸物,1,0.0,0.01,0.01,1.0
tkgchassagne,1,0.0,0.01,0.01,1.0
batard,1,0.0,0.01,0.01,1.0
leurons,1,0.0,0.01,0.01,1.0
小笠原,1,0.0,0.01,0.01,1.0
しま,1,0.0,0.01,0.01,1.0
東一,1,0.0,0.01,0.01,1.0
49,1,0.0,0.01,0.01,1.0
町田,1,0.0,0.01,0.01,1.0
おまけ,1,0.0,0.01,0.01,1.0
都度,1,0.0,0.01,0.01,1.0
解説,1,0.0,0.01,0.01,1.0
学,1,0.0,0.01,0.01,1.0
ストライク,1,0.0,0.01,0.01,1.0
敬遠,1,0.0,0.01,0.01,1.0
思いの外,1,0.0,0.01,0.01,1.0
出会,1,0.0,0.01,0.01,1.0
伝統,1,0.0,0.01,0.01,1.0
時流,1,0.0,0.01,0.01,1.0
講義,1,0.0,0.01,0.01,1.0
単位,1,0.0,0.01,0.01,1.0
一直線,1,0.0,0.01,0.01,1.0
上旬,1,0.0,0.01,0.01,1.0
限定,1,0.0,0.01,0.01,1.0
～◯「,1,0.0,0.01,0.01,1.0
希少,1,0.0,0.01,0.01,1.0
明鏡止水,1,0.0,0.01,0.01,1.0
翠,1,0.0,0.01,0.01,1.0
露月,1,0.0,0.01,0.01,1.0
)¥,1,0.0,0.01,0.01,1.0
59,1,0.0,0.01,0.01,1.0
滞在,1,0.0,0.01,0.01,1.0
up,1,0.0,0.01,0.01,1.0
目標,1,0.0,0.01,0.01,1.0
ーーーーーーーーーーーーーーーー,1,0.0,0.01,0.01,1.0
絵,1,0.0,0.01,0.01,1.0
置物,1,0.0,0.01,0.01,1.0
土佐,1,0.0,0.01,0.01,1.0
or,1,0.0,0.01,0.01,1.0
お盆,1,0.0,0.01,0.01,1.0
明け,1,0.0,0.01,0.01,1.0
ウォーター,1,0.0,0.01,0.01,1.0
¥,1,0.0,0.01,0.01,1.0
アツ,1,0.0,0.01,0.01,1.0
手さばき,1,0.0,0.01,0.01,1.0
配膳,1,0.0,0.01,0.01,1.0
手際,1,0.0,0.01,0.01,1.0
無し,1,0.0,0.01,0.01,1.0
500,1,0.0,0.01,0.01,1.0
勤勉,1,0.0,0.01,0.01,1.0
美味しんぼ,1,0.0,0.01,0.01,1.0
コマ,1,0.0,0.01,0.01,1.0
山岡,1,0.0,0.01,0.01,1.0
士郎,1,0.0,0.01,0.01,1.0
あて,1,0.0,0.01,0.01,1.0
おかず,1,0.0,0.01,0.01,1.0
休日,1,0.0,0.01,0.01,1.0
結婚,1,0.0,0.01,0.01,1.0
責任,1,0.0,0.01,0.01,1.0
見え隠れ,1,0.0,0.01,0.01,1.0
140,1,0.0,0.01,0.01,1.0
倉,1,0.0,0.01,0.01,1.0
飯星,1,0.0,0.01,0.01,1.0
各種,1,0.0,0.01,0.01,1.0
抜粋,1,0.0,0.01,0.01,1.0
現地,1,0.0,0.01,0.01,1.0
買い付け,1,0.0,0.01,0.01,1.0
代物,1,0.0,0.01,0.01,1.0
地区,1,0.0,0.01,0.01,1.0
割烹,1,0.0,0.01,0.01,1.0
苦み,1,0.0,0.01,0.01,1.0
宮城,1,0.0,0.01,0.01,1.0
清,1,0.0,0.01,0.01,1.0
継承,1,0.0,0.01,0.01,1.0
未来,1,0.0,0.01,0.01,1.0
巨匠,1,0.0,0.01,0.01,1.0
宝庫,1,0.0,0.01,0.01,1.0
波,1,0.0,0.01,0.01,1.0
当店,1,0.0,0.01,0.01,1.0
連れ合い,1,0.0,0.01,0.01,1.0
何もの,1,0.0,0.01,0.01,1.0
ガッツ,1,0.0,0.01,0.01,1.0
バフンウニ・ムラサキウニ,1,0.0,0.01,0.01,1.0
かって,1,0.0,0.01,0.01,1.0
220,1,0.0,0.01,0.01,1.0
付け根,1,0.0,0.01,0.01,1.0
岩塩,1,0.0,0.01,0.01,1.0
ぶどう,1,0.0,0.01,0.01,1.0
ソルト,1,0.0,0.01,0.01,1.0
しゃぶしゃぶ,1,0.0,0.01,0.01,1.0
)☆,1,0.0,0.01,0.01,1.0
骨,1,0.0,0.01,0.01,1.0
回り,1,0.0,0.01,0.01,1.0
こまめ,1,0.0,0.01,0.01,1.0
24000,1,0.0,0.01,0.01,1.0
ギリギリセーフ,1,0.0,0.01,0.01,1.0
top,1,0.0,0.01,0.01,1.0
次元,1,0.0,0.01,0.01,1.0
名言,1,0.0,0.01,0.01,1.0
信念,1,0.0,0.01,0.01,1.0
お話,1,0.0,0.01,0.01,1.0
箸,1,0.0,0.01,0.01,1.0
おき,1,0.0,0.01,0.01,1.0
ステキ,1,0.0,0.01,0.01,1.0
おごり,1,0.0,0.01,0.01,1.0
ひたむき,1,0.0,0.01,0.01,1.0
追求,1,0.0,0.01,0.01,1.0
余談,1,0.0,0.01,0.01,1.0
サン,1,0.0,0.01,0.01,1.0
犯罪,1,0.0,0.01,0.01,1.0
地域,1,0.0,0.01,0.01,1.0
トカ,1,0.0,0.01,0.01,1.0
にこやか,1,0.0,0.01,0.01,1.0
自在,1,0.0,0.01,0.01,1.0
あたり,1,0.0,0.01,0.01,1.0
感性,1,0.0,0.01,0.01,1.0
九十九里,1,0.0,0.01,0.01,1.0
都井,1,0.0,0.01,0.01,1.0
下北,1,0.0,0.01,0.01,1.0
産卵,1,0.0,0.01,0.01,1.0
脱帽,1,0.0,0.01,0.01,1.0
本当,1,0.0,0.01,0.01,1.0
品質,1,0.0,0.01,0.01,1.0
最良,1,0.0,0.01,0.01,1.0
マネ,1,0.0,0.01,0.01,1.0
＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＾＜,1,0.0,0.01,0.01,1.0
ごろ,1,0.0,0.01,0.01,1.0
周囲,1,0.0,0.01,0.01,1.0
賛辞,1,0.0,0.01,0.01,1.0
夏場,1,0.0,0.01,0.01,1.0
尋常,1,0.0,0.01,0.01,1.0
秘密,1,0.0,0.01,0.01,1.0
なに,1,0.0,0.01,0.01,1.0
興味津々,1,0.0,0.01,0.01,1.0
凛,1,0.0,0.01,0.01,1.0
概念,1,0.0,0.01,0.01,1.0
みごと,1,0.0,0.01,0.01,1.0
これら,1,0.0,0.01,0.01,1.0
師匠,1,0.0,0.01,0.01,1.0
態度,1,0.0,0.01,0.01,1.0
感服,1,0.0,0.01,0.01,1.0
松,1,0.0,0.01,0.01,1.0
輪,1,0.0,0.01,0.01,1.0
ご存じ,1,0.0,0.01,0.01,1.0
コミュニケーション,1,0.0,0.01,0.01,1.0
パーフェクト,1,0.0,0.01,0.01,1.0
鮟,1,0.0,0.01,0.01,1.0
年初,1,0.0,0.01,0.01,1.0
苦渋,1,0.0,0.01,0.01,1.0
決断,1,0.0,0.01,0.01,1.0
金属,1,0.0,0.01,0.01,1.0
破壊,1,0.0,0.01,0.01,1.0
スプーン,1,0.0,0.01,0.01,1.0
下戸,1,0.0,0.01,0.01,1.0
呑,1,0.0,0.01,0.01,1.0
む,1,0.0,0.01,0.01,1.0
宴,1,0.0,0.01,0.01,1.0
時計,1,0.0,0.01,0.01,1.0
針,1,0.0,0.01,0.01,1.0
終,1,0.0,0.01,0.01,1.0
わり,1,0.0,0.01,0.01,1.0
姉妹,1,0.0,0.01,0.01,1.0
馴染み,1,0.0,0.01,0.01,1.0
環境,1,0.0,0.01,0.01,1.0
此方,1,0.0,0.01,0.01,1.0
カチッ,1,0.0,0.01,0.01,1.0
枚数,1,0.0,0.01,0.01,1.0
パレード,1,0.0,0.01,0.01,1.0
釘付け,1,0.0,0.01,0.01,1.0
非の打ち所,1,0.0,0.01,0.01,1.0
鳥,1,0.0,0.01,0.01,1.0
変貌,1,0.0,0.01,0.01,1.0
組合せ,1,0.0,0.01,0.01,1.0
反応,1,0.0,0.01,0.01,1.0
欲,1,0.0,0.01,0.01,1.0
脳,1,0.0,0.01,0.01,1.0
刺激,1,0.0,0.01,0.01,1.0
極めつけ,1,0.0,0.01,0.01,1.0
微塵,1,0.0,0.01,0.01,1.0
三昧,1,0.0,0.01,0.01,1.0
ｊｒ,1,0.0,0.01,0.01,1.0
グレード,1,0.0,0.01,0.01,1.0
ぴん,1,0.0,0.01,0.01,1.0
さら,1,0.0,0.01,0.01,1.0
ハーモニー,1,0.0,0.01,0.01,1.0
右脳,1,0.0,0.01,0.01,1.0
顔色,1,0.0,0.01,0.01,1.0
調節,1,0.0,0.01,0.01,1.0
方法,1,0.0,0.01,0.01,1.0
限界,1,0.0,0.01,0.01,1.0
技量,1,0.0,0.01,0.01,1.0
心構え,1,0.0,0.01,0.01,1.0
不動,1,0.0,0.01,0.01,1.0
ナンバーワン,1,0.0,0.01,0.01,1.0
直送,1,0.0,0.01,0.01,1.0
契約,1,0.0,0.01,0.01,1.0
入手,1,0.0,0.01,0.01,1.0
寸前,1,0.0,0.01,0.01,1.0
ミシュラン,1,0.0,0.01,0.01,1.0
取材,1,0.0,0.01,0.01,1.0
一切,1,0.0,0.01,0.01,1.0
レストラン,1,0.0,0.01,0.01,1.0
学び,1,0.0,0.01,0.01,1.0
72013,1,0.0,0.01,0.01,1.0
たび,1,0.0,0.01,0.01,1.0
ワン,1,0.0,0.01,0.01,1.0
ショット,1,0.0,0.01,0.01,1.0
づつのお,1,0.0,0.01,0.01,1.0
礼文,1,0.0,0.01,0.01,1.0
出色,1,0.0,0.01,0.01,1.0
希望,1,0.0,0.01,0.01,1.0
ピュリュニーモンラッシェ,1,0.0,0.01,0.01,1.0
マダムルフレーブ,1,0.0,0.01,0.01,1.0
マコン,1,0.0,0.01,0.01,1.0
畑,1,0.0,0.01,0.01,1.0
ローテ,1,0.0,0.01,0.01,1.0
－,1,0.0,0.01,0.01,1.0
ション,1,0.0,0.01,0.01,1.0
表札,1,0.0,0.01,0.01,1.0
玄関,1,0.0,0.01,0.01,1.0
リニューアル,1,0.0,0.01,0.01,1.0
寒,1,0.0,0.01,0.01,1.0
のり,1,0.0,0.01,0.01,1.0
スゴ,1,0.0,0.01,0.01,1.0
ライティング,1,0.0,0.01,0.01,1.0
足下,1,0.0,0.01,0.01,1.0
共,1,0.0,0.01,0.01,1.0
新潟,1,0.0,0.01,0.01,1.0
はさみ,1,0.0,0.01,0.01,1.0
手取川,1,0.0,0.01,0.01,1.0
しり,1,0.0,0.01,0.01,1.0
福,1,0.0,0.01,0.01,1.0
祝,1,0.0,0.01,0.01,1.0
volnay,1,0.0,0.01,0.01,1.0
ヴォルネイ,1,0.0,0.01,0.01,1.0
きもと,1,0.0,0.01,0.01,1.0
chassagne,1,0.0,0.01,0.01,1.0
シャサーニュ・モンラッシェ,1,0.0,0.01,0.01,1.0
）.,1,0.0,0.01,0.01,1.0
meursault,1,0.0,0.01,0.01,1.0
2001,1,0.0,0.01,0.01,1.0
かき,1,0.0,0.01,0.01,1.0
つめ,1,0.0,0.01,0.01,1.0
bereche,1,0.0,0.01,0.01,1.0
et,1,0.0,0.01,0.01,1.0
縁側,1,0.0,0.01,0.01,1.0
糀,1,0.0,0.01,0.01,1.0
花陽,1,0.0,0.01,0.01,1.0
浴,1,0.0,0.01,0.01,1.0
埼玉,1,0.0,0.01,0.01,1.0
平貝,1,0.0,0.01,0.01,1.0
いか,1,0.0,0.01,0.01,1.0
ササッ,1,0.0,0.01,0.01,1.0
サクッ,1,0.0,0.01,0.01,1.0
年輩,1,0.0,0.01,0.01,1.0
婦人,1,0.0,0.01,0.01,1.0
二つ,1,0.0,0.01,0.01,1.0
初回,1,0.0,0.01,0.01,1.0
・・・・・・・・・・・・・・・・・・・・・レビュー,1,0.0,0.01,0.01,1.0
採点,1,0.0,0.01,0.01,1.0
巡り,1,0.0,0.01,0.01,1.0
私的,1,0.0,0.01,0.01,1.0
涼しげ,1,0.0,0.01,0.01,1.0
瑠璃,1,0.0,0.01,0.01,1.0
山形,1,0.0,0.01,0.01,1.0
静岡,1,0.0,0.01,0.01,1.0
石鎚,1,0.0,0.01,0.01,1.0
栃木,1,0.0,0.01,0.01,1.0
豊,1,0.0,0.01,0.01,1.0
賀,1,0.0,0.01,0.01,1.0
慶,1,0.0,0.01,0.01,1.0
樹,1,0.0,0.01,0.01,1.0
登,1,0.0,0.01,0.01,1.0
水,1,0.0,0.01,0.01,1.0
イカーン,1,0.0,0.01,0.01,1.0
タマランオイシイ,1,0.0,0.01,0.01,1.0
危険,1,0.0,0.01,0.01,1.0
トリガイ・,1,0.0,0.01,0.01,1.0
承知,1,0.0,0.01,0.01,1.0
スミマセン,1,0.0,0.01,0.01,1.0
味覚,1,0.0,0.01,0.01,1.0
感化,1,0.0,0.01,0.01,1.0
旅行,1,0.0,0.01,0.01,1.0
土産,1,0.0,0.01,0.01,1.0
紙,1,0.0,0.01,0.01,1.0
山幸,1,0.0,0.01,0.01,1.0
解消,1,0.0,0.01,0.01,1.0
感度,1,0.0,0.01,0.01,1.0
饒舌,1,0.0,0.01,0.01,1.0
行く末,1,0.0,0.01,0.01,1.0
ぅ,1,0.0,0.01,0.01,1.0
密か,1,0.0,0.01,0.01,1.0
お供,1,0.0,0.01,0.01,1.0
楽,1,0.0,0.01,0.01,1.0
此処,1,0.0,0.01,0.01,1.0
食後,1,0.0,0.01,0.01,1.0
ヘビー,1,0.0,0.01,0.01,1.0
お洒落,1,0.0,0.01,0.01,1.0
普段着,1,0.0,0.01,0.01,1.0
食傷,1,0.0,0.01,0.01,1.0
バイアス,1,0.0,0.01,0.01,1.0
容赦,1,0.0,0.01,0.01,1.0
塩気,1,0.0,0.01,0.01,1.0
先見,1,0.0,0.01,0.01,1.0
小振り,1,0.0,0.01,0.01,1.0
向き,1,0.0,0.01,0.01,1.0
道路,1,0.0,0.01,0.01,1.0
支持,1,0.0,0.01,0.01,1.0
小笹,1,0.0,0.01,0.01,1.0
女将,1,0.0,0.01,0.01,1.0
距離,1,0.0,0.01,0.01,1.0
人並み,1,0.0,0.01,0.01,1.0
世界一,1,0.0,0.01,0.01,1.0
良,1,0.0,0.01,0.01,1.0
路線,1,0.0,0.01,0.01,1.0
俺,1,0.0,0.01,0.01,1.0
配分,1,0.0,0.01,0.01,1.0
プロ,1,0.0,0.01,0.01,1.0
記録,1,0.0,0.01,0.01,1.0
高額,1,0.0,0.01,0.01,1.0
コストパフォーマンス,1,0.0,0.01,0.01,1.0
回数,1,0.0,0.01,0.01,1.0
運,1,0.0,0.01,0.01,1.0
あし,1,0.0,0.01,0.01,1.0
ジー,1,0.0,0.01,0.01,1.0
最短,1,0.0,0.01,0.01,1.0
信条,1,0.0,0.01,0.01,1.0
適度,1,0.0,0.01,0.01,1.0
山,1,0.0,0.01,0.01,1.0
ゴボウ,1,0.0,0.01,0.01,1.0
青梅,1,0.0,0.01,0.01,1.0
まとまり,1,0.0,0.01,0.01,1.0
ぐろのほほにくの,1,0.0,0.01,0.01,1.0
人肌,1,0.0,0.01,0.01,1.0
沖,1,0.0,0.01,0.01,1.0
連発,1,0.0,0.01,0.01,1.0
それなり,1,0.0,0.01,0.01,1.0
バリエーション,1,0.0,0.01,0.01,1.0
ウェルカム,1,0.0,0.01,0.01,1.0
揶揄,1,0.0,0.01,0.01,1.0
及び腰,1,0.0,0.01,0.01,1.0
ジャンル,1,0.0,0.01,0.01,1.0
先々,1,0.0,0.01,0.01,1.0
不慮,1,0.0,0.01,0.01,1.0
事故,1,0.0,0.01,0.01,1.0
不良,1,0.0,0.01,0.01,1.0
休業,1,0.0,0.01,0.01,1.0
差,1,0.0,0.01,0.01,1.0
一期一会,1,0.0,0.01,0.01,1.0
覚悟,1,0.0,0.01,0.01,1.0
容易,1,0.0,0.01,0.01,1.0
時代,1,0.0,0.01,0.01,1.0
周,1,0.0,0.01,0.01,1.0
必然,1,0.0,0.01,0.01,1.0
極端,1,0.0,0.01,0.01,1.0
夢中,1,0.0,0.01,0.01,1.0
(-_-),1,0.0,0.01,0.01,1.0
ぱりうちらだけじゃないのね,1,0.0,0.01,0.01,1.0
どなた,1,0.0,0.01,0.01,1.0
ぶよぶよ,1,0.0,0.01,0.01,1.0
！(,1,0.0,0.01,0.01,1.0
？),1,0.0,0.01,0.01,1.0
別け隔て,1,0.0,0.01,0.01,1.0
旦那,1,0.0,0.01,0.01,1.0
匠,1,0.0,0.01,0.01,1.0
マジ,1,0.0,0.01,0.01,1.0
講師,1,0.0,0.01,0.01,1.0
55000,1,0.0,0.01,0.01,1.0
毎年,1,0.0,0.01,0.01,1.0
ブランク,1,0.0,0.01,0.01,1.0
通例,1,0.0,0.01,0.01,1.0
例年,1,0.0,0.01,0.01,1.0
難点,1,0.0,0.01,0.01,1.0
世の中,1,0.0,0.01,0.01,1.0
列,1,0.0,0.01,0.01,1.0
集中,1,0.0,0.01,0.01,1.0
維持,1,0.0,0.01,0.01,1.0
アサリ,1,0.0,0.01,0.01,1.0
ハマグリヅケトリ,1,0.0,0.01,0.01,1.0
名物,1,0.0,0.01,0.01,1.0
袋,1,0.0,0.01,0.01,1.0
列記,1,0.0,0.01,0.01,1.0
食欲,1,0.0,0.01,0.01,1.0
御存じ,1,0.0,0.01,0.01,1.0
おかげ,1,0.0,0.01,0.01,1.0
かわり,1,0.0,0.01,0.01,1.0
64000,1,0.0,0.01,0.01,1.0
没頭,1,0.0,0.01,0.01,1.0
原形,1,0.0,0.01,0.01,1.0
餅,1,0.0,0.01,0.01,1.0
軍艦,1,0.0,0.01,0.01,1.0
立ち,1,0.0,0.01,0.01,1.0
スタイリッシュ,1,0.0,0.01,0.01,1.0
内装,1,0.0,0.01,0.01,1.0
ウケ,1,0.0,0.01,0.01,1.0
蒸鮑,1,0.0,0.01,0.01,1.0
舞鶴,1,0.0,0.01,0.01,1.0
共和,1,0.0,0.01,0.01,1.0
雌,1,0.0,0.01,0.01,1.0
marriage,1,0.0,0.01,0.01,1.0
♪♪【,1,0.0,0.01,0.01,1.0
取り合わせ,1,0.0,0.01,0.01,1.0
サンド,1,0.0,0.01,0.01,1.0
ョ,1,0.0,0.01,0.01,1.0
㌢,1,0.0,0.01,0.01,1.0
弱,1,0.0,0.01,0.01,1.0
ミニ,1,0.0,0.01,0.01,1.0
狙い,1,0.0,0.01,0.01,1.0
コーティング,1,0.0,0.01,0.01,1.0
妙,1,0.0,0.01,0.01,1.0
空席,1,0.0,0.01,0.01,1.0
飛び込み,1,0.0,0.01,0.01,1.0
】○/【,1,0.0,0.01,0.01,1.0
九,1,0.0,0.01,0.01,1.0
州,1,0.0,0.01,0.01,1.0
お上手,1,0.0,0.01,0.01,1.0
包丁,1,0.0,0.01,0.01,1.0
】/【,1,0.0,0.01,0.01,1.0
七尾,1,0.0,0.01,0.01,1.0
）】/【,1,0.0,0.01,0.01,1.0
ぶつ,1,0.0,0.01,0.01,1.0
槍烏賊,1,0.0,0.01,0.01,1.0
♪）】◎,1,0.0,0.01,0.01,1.0
呼吸,1,0.0,0.01,0.01,1.0
両立,1,0.0,0.01,0.01,1.0
初心者,1,0.0,0.01,0.01,1.0
引き出し,1,0.0,0.01,0.01,1.0
無限,1,0.0,0.01,0.01,1.0
地理,1,0.0,0.01,0.01,1.0
さまざま,1,0.0,0.01,0.01,1.0
制限,1,0.0,0.01,0.01,1.0
苦労,1,0.0,0.01,0.01,1.0
日数,1,0.0,0.01,0.01,1.0
冷蔵庫,1,0.0,0.01,0.01,1.0
代表,1,0.0,0.01,0.01,1.0
現れ,1,0.0,0.01,0.01,1.0
59000,1,0.0,0.01,0.01,1.0
お決まり,1,0.0,0.01,0.01,1.0
冷,1,0.0,0.01,0.01,1.0
緑茶,1,0.0,0.01,0.01,1.0
スペイン,1,0.0,0.01,0.01,1.0
♪☆,1,0.0,0.01,0.01,1.0
利尻,1,0.0,0.01,0.01,1.0
あか,1,0.0,0.01,0.01,1.0
ナパバレー,1,0.0,0.01,0.01,1.0
フルーティー,1,0.0,0.01,0.01,1.0
能登,1,0.0,0.01,0.01,1.0
岩手,1,0.0,0.01,0.01,1.0
土瓶,1,0.0,0.01,0.01,1.0
南部,1,0.0,0.01,0.01,1.0
鉄器,1,0.0,0.01,0.01,1.0
セルフ,1,0.0,0.01,0.01,1.0
アレルギー,1,0.0,0.01,0.01,1.0
あく,1,0.0,0.01,0.01,1.0
ベース,1,0.0,0.01,0.01,1.0
しょうゆ,1,0.0,0.01,0.01,1.0
文字どおり,1,0.0,0.01,0.01,1.0
徳川,1,0.0,0.01,0.01,1.0
